lead_time,total_nights,adults,children,babies,adr,room_price_total,booking_changes,days_in_waiting_list,total_of_special_requests,previous_cancellations,previous_bookings_not_canceled,hotel,is_repeated_guest,Cụm,Tên Cụm,adr_adj,room_price_total_adj,total_nights_adj,Cụm_Chi_Tiết
24,7,2,0.0,0,66.0,462.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,33.0,231.0,3.5,2
94,7,2,0.0,0,42.0,258.72,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,21.0,129.36,3.5,2
118,5,2,0.0,0,55.8,245.52,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,27.9,122.76,2.5,2
223,6,2,0.0,0,78.3,413.424,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,39.15,206.712,3.0,2
73,9,2,0.0,0,80.2,505.26,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,40.1,252.63,4.5,2
89,7,2,0.0,0,46.57,286.8712,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.285,143.4356,3.5,2
37,9,2,0.0,0,52.67,417.1464,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,26.335,208.5732,4.5,2
25,6,2,0.0,0,68.67,362.5776,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,34.335,181.2888,3.0,2
199,7,2,0.0,0,29.97,184.6152,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,14.985,92.3076,3.5,2
199,7,2,0.0,0,34.02,209.5632,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,17.01,104.7816,3.5,2
105,5,2,0.0,0,77.44,271.04,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,38.72,135.52,2.5,2
102,5,2,0.0,0,112.4,393.4,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,56.2,196.7,2.5,2
156,5,2,0.0,0,57.22,251.768,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,28.61,125.884,2.5,2
32,8,2,0.0,0,50.15,353.056,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,25.075,176.528,4.0,2
223,7,2,0.0,0,89.31,437.619,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,44.655,218.8095,3.5,2
223,7,2,0.0,0,81.31,398.419,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,40.655,199.2095,3.5,2
215,7,2,0.0,0,43.5,213.15,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,21.75,106.575,3.5,2
156,9,2,0.0,0,78.2,492.66,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,39.1,246.33,4.5,2
90,7,2,0.0,0,56.63,277.487,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,28.315,138.7435,3.5,2
155,7,2,0.0,0,66.22,407.9152,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,33.11,203.9576,3.5,2
29,7,2,0.0,0,63.46,310.95399999999995,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,31.73,155.47699999999998,3.5,2
117,7,2,0.0,0,30.24,186.2784,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,15.12,93.1392,3.5,2
41,7,2,0.0,0,101.31,496.419,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,50.655,248.2095,3.5,2
163,5,2,0.0,0,86.24,237.16000000000005,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,43.12,118.58000000000003,2.5,2
185,6,2,0.0,0,32.24,170.2272,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,16.12,85.1136,3.0,2
164,5,2,0.0,0,54.64,273.2,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,27.32,136.6,2.5,2
89,7,2,0.0,0,30.24,186.2784,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,15.12,93.1392,3.5,2
120,7,2,0.0,0,49.51,304.9816,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,24.755,152.4908,3.5,2
76,6,2,0.0,0,47.0,248.16,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.5,124.08,3.0,2
15,5,2,0.0,0,96.0,422.4,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,48.0,211.2,2.5,2
18,5,2,0.0,0,111.0,488.4,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,55.5,244.2,2.5,0
16,7,2,0.0,0,55.69,343.0504,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,27.845,171.5252,3.5,2
208,7,2,0.0,0,28.64,176.42239999999998,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,14.32,88.21119999999999,3.5,2
47,7,2,0.0,0,69.64,487.48,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,34.82,243.74,3.5,2
47,7,2,0.0,0,94.29,660.0300000000001,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,47.145,330.01500000000004,3.5,2
61,7,2,0.0,0,77.14,539.98,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,38.57,269.99,3.5,2
61,7,2,0.0,0,114.29,800.0300000000001,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,57.145,400.01500000000004,3.5,1
31,7,2,0.0,0,77.14,539.98,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,38.57,269.99,3.5,2
12,6,2,0.0,0,90.17,476.0976,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,45.085,238.0488,3.0,2
12,6,2,0.0,0,70.17,370.4976,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,35.085,185.2488,3.0,2
79,5,2,0.0,0,104.76,366.66,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,52.38,183.33,2.5,2
120,7,2,0.0,0,47.8,294.448,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.9,147.224,3.5,2
151,7,2,0.0,0,55.8,343.728,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,27.9,171.864,3.5,2
42,7,2,0.0,0,63.07,388.5112,0,0,0,0,0,Resort Hotel,True,2,Khách chi tiêu cao,31.535,194.2556,3.5,2
69,6,2,0.0,0,64.44,340.2432,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,32.22,170.1216,3.0,2
191,7,2,0.0,0,37.8,232.848,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,18.9,116.424,3.5,2
80,6,2,0.0,0,46.8,247.104,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.4,123.552,3.0,2
80,6,2,0.0,0,58.47,308.7216,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,29.235,154.3608,3.0,2
67,7,2,0.0,0,96.09,470.841,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,48.045,235.4205,3.5,2
78,7,2,0.0,0,58.04,357.5264,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,29.02,178.7632,3.5,2
79,7,2,0.0,0,103.59,507.591,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,51.795,253.7955,3.5,2
160,7,2,0.0,0,92.19,567.8904,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,46.095,283.9452,3.5,2
131,7,2,0.0,0,52.33,322.3528,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,26.165,161.1764,3.5,2
96,7,2,0.0,0,56.63,277.487,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,28.315,138.7435,3.5,2
92,7,2,0.0,0,38.0,234.08,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,19.0,117.04,3.5,2
92,7,2,0.0,0,44.0,271.04,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,22.0,135.52,3.5,2
187,7,2,0.0,0,61.64,302.03599999999994,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,30.82,151.01799999999997,3.5,2
142,7,2,0.0,0,140.43,688.107,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,70.215,344.0535,3.5,1
142,7,2,0.0,0,76.11,372.939,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,38.055,186.4695,3.5,2
62,7,2,0.0,0,63.03,388.2648,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,31.515,194.1324,3.5,2
136,7,2,0.0,0,61.02,375.8832,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,30.51,187.9416,3.5,2
126,6,2,0.0,0,50.36,265.9008,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,25.18,132.9504,3.0,2
52,4,2,0.0,0,142.5,501.6,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,71.25,250.8,2.0,0
52,4,2,0.0,0,148.5,522.72,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,74.25,261.36,2.0,0
49,6,2,0.0,0,79.97,422.2416,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,39.985,211.1208,3.0,2
225,6,2,0.0,0,76.2,402.336,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,38.1,201.168,3.0,2
171,5,2,0.0,0,114.78,401.73,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,57.39,200.865,2.5,0
99,7,2,0.0,0,98.1,604.2959999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,49.05,302.14799999999997,3.5,2
196,3,2,0.0,0,114.0,342.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,57.0,171.0,1.5,0
196,3,2,0.0,0,100.25,300.75,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,50.125,150.375,1.5,0
196,3,2,0.0,0,114.0,342.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,57.0,171.0,1.5,0
196,3,2,0.0,0,114.0,342.0,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,57.0,171.0,1.5,0
196,3,2,0.0,0,114.0,342.0,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,57.0,171.0,1.5,0
105,5,2,0.0,0,92.4,323.40000000000003,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,46.2,161.70000000000002,2.5,2
110,5,2,0.0,0,148.0,518.0,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,74.0,259.0,2.5,0
165,8,2,0.0,0,50.63,356.4352,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,25.315,178.2176,4.0,2
116,3,2,0.0,0,192.67,508.6488,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,96.335,254.3244,1.5,0
100,4,2,0.0,0,171.94,605.2288,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,85.97,302.6144,2.0,0
53,3,2,0.0,0,166.67,440.0088,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,83.335,220.0044,1.5,0
157,7,2,0.0,0,82.31,403.319,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,41.155,201.6595,3.5,2
102,3,2,0.0,0,159.0,419.76,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,79.5,209.88,1.5,0
95,3,2,0.0,0,172.67,455.8488,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,86.335,227.9244,1.5,0
98,9,2,0.0,0,101.87,806.8104000000001,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,50.935,403.40520000000004,4.5,1
71,4,2,0.0,0,154.69,544.5088,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,77.345,272.2544,2.0,0
136,5,2,0.0,0,157.6,551.5999999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,78.8,275.79999999999995,2.5,0
49,7,2,0.0,0,51.02,314.2832,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,25.51,157.1416,3.5,2
49,6,2,0.0,0,84.5,354.9,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,42.25,177.45,3.0,2
49,5,2,0.0,0,87.8,386.32,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,43.9,193.16,2.5,2
98,7,2,0.0,0,78.19,383.131,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,39.095,191.5655,3.5,2
98,7,2,0.0,0,78.19,383.131,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,39.095,191.5655,3.5,2
97,7,2,0.0,0,134.14,657.2859999999998,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,67.07,328.6429999999999,3.5,1
97,7,2,0.0,0,134.14,657.2859999999998,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,67.07,328.6429999999999,3.5,1
231,7,2,0.0,0,57.53,354.38480000000004,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,28.765,177.19240000000002,3.5,2
127,7,2,0.0,0,94.89,464.961,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,47.445,232.4805,3.5,2
219,6,2,0.0,0,54.9,289.872,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,27.45,144.936,3.0,2
97,8,2,0.0,0,137.7,771.1199999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,68.85,385.55999999999995,4.0,1
68,7,2,0.0,0,94.29,660.0300000000001,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,47.145,330.01500000000004,3.5,2
61,6,2,0.0,0,82.29,493.74,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,41.145,246.87,3.0,2
97,8,2,0.0,0,107.08,599.6479999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,53.54,299.82399999999996,4.0,2
61,6,2,0.0,0,82.29,493.74,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,41.145,246.87,3.0,2
68,7,2,0.0,0,94.29,660.0300000000001,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,47.145,330.01500000000004,3.5,2
101,7,2,0.0,0,141.57,693.693,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,70.785,346.8465,3.5,1
10,8,2,0.0,0,67.75,476.96,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,33.875,238.48,4.0,2
1,8,2,0.0,0,97.88,783.04,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,48.94,391.52,4.0,1
141,4,2,0.0,0,108.3,303.23999999999995,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,54.15,151.61999999999998,2.0,0
49,8,2,0.0,0,68.25,480.48,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,34.125,240.24,4.0,2
49,8,2,0.0,0,76.25,536.8,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,38.125,268.4,4.0,2
101,7,2,0.0,0,63.14,388.9424,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,31.57,194.4712,3.5,2
54,8,2,0.0,0,98.1,690.6239999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,49.05,345.31199999999995,4.0,1
124,7,2,0.0,0,108.86,670.5776000000001,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,54.43,335.28880000000004,3.5,1
123,7,2,0.0,0,47.57,293.0312,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.785,146.5156,3.5,2
42,7,2,0.0,0,78.23,383.327,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,39.115,191.6635,3.5,2
132,8,2,0.0,0,47.98,337.7792,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.99,168.8896,4.0,2
36,7,2,0.0,0,37.94,233.7104,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,18.97,116.8552,3.5,2
36,7,2,0.0,0,33.94,209.0704,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,16.97,104.5352,3.5,2
39,7,2,0.0,0,42.0,258.72,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,21.0,129.36,3.5,2
141,8,2,0.0,0,91.75,645.92,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,45.875,322.96,4.0,2
154,5,2,0.0,0,47.54,209.176,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.77,104.588,2.5,2
186,7,2,0.0,0,51.6,317.856,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,25.8,158.928,3.5,2
218,7,2,0.0,0,50.95,313.85200000000003,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,25.475,156.92600000000002,3.5,2
60,9,2,0.0,0,90.6,570.78,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,45.3,285.39,4.5,2
20,10,2,0.0,0,39.76,349.888,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,19.88,174.944,5.0,2
190,7,2,0.0,0,66.6,326.3399999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,33.3,163.16999999999996,3.5,2
23,7,2,0.0,0,66.0,462.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,33.0,231.0,3.5,2
23,7,2,0.0,0,47.0,329.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.5,164.5,3.5,2
68,6,2,0.0,0,80.14,480.84,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,40.07,240.42,3.0,2
11,7,2,0.0,0,45.0,277.2,0,0,1,0,0,Resort Hotel,True,2,Khách chi tiêu cao,22.5,138.6,3.5,2
24,7,2,0.0,0,70.64,346.136,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,35.32,173.068,3.5,2
72,7,2,0.0,0,44.64,274.9824,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,22.32,137.4912,3.5,2
90,7,2,0.0,0,35.95,221.45200000000003,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,17.975,110.72600000000001,3.5,2
72,7,2,0.0,0,46.64,287.3024,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.32,143.6512,3.5,2
3,7,2,0.0,0,59.71,367.8136,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,29.855,183.9068,3.5,2
92,7,2,0.0,0,44.8,275.968,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,22.4,137.984,3.5,2
62,9,2,0.0,0,37.0,293.04,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,18.5,146.52,4.5,2
77,6,2,0.0,0,42.0,221.76,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,21.0,110.88,3.0,2
0,7,2,0.0,0,76.0,468.16,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,38.0,234.08,3.5,2
0,7,2,0.0,0,70.0,343.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,35.0,171.5,3.5,2
160,7,2,0.0,0,37.8,232.848,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,18.9,116.424,3.5,2
160,7,2,0.0,0,47.8,294.448,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.9,147.224,3.5,2
57,10,2,0.0,0,43.8,385.44,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,21.9,192.72,5.0,2
25,10,2,0.0,0,42.0,369.6,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,21.0,184.8,5.0,2
108,7,2,0.0,0,49.7,243.53,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,24.85,121.765,3.5,2
3,8,2,0.0,0,39.0,274.56,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,19.5,137.28,4.0,2
109,8,2,0.0,0,47.76,336.2304,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.88,168.1152,4.0,2
39,7,2,0.0,0,34.82,214.4912,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,17.41,107.2456,3.5,2
26,6,2,0.0,0,88.86,469.1808,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,44.43,234.5904,3.0,2
119,6,2,0.0,0,44.11,232.9008,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,22.055,116.4504,3.0,2
107,5,2,0.0,0,94.0,413.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,47.0,206.8,2.5,2
117,7,2,0.0,0,57.8,356.048,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,28.9,178.024,3.5,2
93,4,2,0.0,0,94.0,330.88,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,47.0,165.44,2.0,0
204,6,2,0.0,0,57.8,305.184,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,28.9,152.592,3.0,2
13,7,2,0.0,0,68.0,418.88,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,34.0,209.44,3.5,2
64,7,2,0.0,0,82.0,505.12,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,41.0,252.56,3.5,2
57,7,2,0.0,0,42.0,258.72,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,21.0,129.36,3.5,2
135,6,2,0.0,0,38.5,203.28000000000003,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,19.25,101.64000000000001,3.0,2
19,7,2,0.0,0,76.0,372.4,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,38.0,186.2,3.5,2
135,6,2,0.0,0,38.5,203.28000000000003,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,19.25,101.64000000000001,3.0,2
123,6,2,0.0,0,82.0,432.96,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,41.0,216.48,3.0,2
72,7,2,0.0,0,92.0,450.8,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,46.0,225.4,3.5,2
56,7,2,0.0,0,44.0,271.04,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,22.0,135.52,3.5,2
1,7,2,0.0,0,88.0,542.0799999999999,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,44.0,271.03999999999996,3.5,2
37,7,2,0.0,0,66.0,462.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,33.0,231.0,3.5,2
0,7,2,0.0,0,43.0,264.88,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,21.5,132.44,3.5,2
1,7,2,0.0,0,45.29,278.9864,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,22.645,139.4932,3.5,2
37,7,2,0.0,0,66.0,462.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,33.0,231.0,3.5,2
43,7,2,0.0,0,33.6,206.976,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,16.8,103.488,3.5,2
51,7,2,0.0,0,68.92,337.708,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,34.46,168.854,3.5,2
6,6,2,0.0,0,108.0,453.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,54.0,226.8,3.0,2
121,7,2,0.0,0,66.8,327.32,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,33.4,163.66,3.5,2
121,7,2,0.0,0,72.0,352.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,36.0,176.4,3.5,2
88,7,2,0.0,0,66.8,327.32,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,33.4,163.66,3.5,2
125,7,2,0.0,0,72.0,352.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,36.0,176.4,3.5,2
121,7,2,0.0,0,43.4,212.66,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,21.7,106.33,3.5,2
121,7,2,0.0,0,41.4,202.86,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,20.7,101.43,3.5,2
17,7,2,0.0,0,75.0,462.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,37.5,231.0,3.5,2
74,6,2,0.0,0,92.0,386.4,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,46.0,193.2,3.0,2
126,7,2,0.0,0,29.0,178.64,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,14.5,89.32,3.5,2
49,10,2,0.0,0,27.0,237.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,13.5,118.8,5.0,2
97,7,2,0.0,0,55.8,343.728,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,27.9,171.864,3.5,2
202,4,2,0.0,0,55.8,196.416,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,27.9,98.208,2.0,2
157,8,2,0.0,0,55.8,392.832,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,27.9,196.416,4.0,2
4,7,2,0.0,0,87.0,426.3,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,43.5,213.15,3.5,2
71,7,2,0.0,0,47.72,293.9552,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.86,146.9776,3.5,2
158,7,2,0.0,0,44.64,274.9824,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,22.32,137.4912,3.5,2
18,7,2,0.0,0,44.71,275.4136,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,22.355,137.7068,3.5,2
70,7,2,0.0,0,83.76,410.424,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,41.88,205.212,3.5,2
54,7,2,0.0,0,57.6,282.24,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,28.8,141.12,3.5,2
4,8,2,0.0,0,78.0,549.12,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,39.0,274.56,4.0,2
27,7,2,0.0,0,66.4,325.36,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,33.2,162.68,3.5,2
216,8,2,0.0,0,64.8,456.192,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,32.4,228.096,4.0,2
53,7,2,0.0,0,99.43,487.207,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,49.715,243.6035,3.5,2
62,5,2,0.0,0,122.5,428.75,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,61.25,214.375,2.5,0
125,5,2,0.0,0,55.8,245.52,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,27.9,122.76,2.5,2
9,7,2,0.0,0,49.0,301.84,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,24.5,150.92,3.5,2
142,7,2,0.0,0,65.75,322.175,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,32.875,161.0875,3.5,2
112,7,2,0.0,0,54.02,332.76320000000004,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,27.01,166.38160000000002,3.5,2
47,7,2,0.0,0,48.0,295.68,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,24.0,147.84,3.5,2
63,9,2,0.0,0,33.88,268.3296,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,16.94,134.1648,4.5,2
93,6,2,0.0,0,46.0,242.88,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,23.0,121.44,3.0,2
