lead_time,total_nights,adults,children,babies,adr,room_price_total,booking_changes,days_in_waiting_list,total_of_special_requests,previous_cancellations,previous_bookings_not_canceled,hotel,is_repeated_guest,Cụm,Tên Cụm
81,4,2,0.0,0,135.0,475.2,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
101,4,2,0.0,0,198.0,696.96,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
105,5,2,0.0,0,139.5,613.8000000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
67,5,2,0.0,0,135.0,594.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,1,2,0.0,0,109.8,96.624,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
204,1,2,0.0,0,98.1,86.32799999999999,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
204,1,2,0.0,0,166.0,146.08,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
49,1,2,0.0,0,93.5,82.28,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
126,1,2,0.0,0,108.0,108.0,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
204,1,2,0.0,0,103.05,90.684,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
204,1,2,0.0,0,99.0,99.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
204,1,2,0.0,0,103.05,90.684,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
126,1,2,0.0,0,144.0,126.72,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
130,2,2,0.0,0,95.0,167.2,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
177,2,2,0.0,0,99.0,198.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
189,2,2,0.0,0,133.2,234.432,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
96,2,2,0.0,0,136.8,240.76800000000003,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
173,2,2,0.0,0,117.0,205.92,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
172,2,2,0.0,0,117.0,205.92,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
177,2,2,0.0,0,99.0,198.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
57,2,2,0.0,0,98.1,172.65599999999998,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
177,2,2,0.0,0,95.0,167.2,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
135,3,2,0.0,0,90.0,237.60000000000002,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
91,3,2,0.0,0,126.0,332.64,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
82,3,2,0.0,0,144.0,380.15999999999997,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
82,3,2,0.0,0,126.0,332.64,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
72,3,2,0.0,0,171.0,451.43999999999994,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,3,2,0.0,0,109.8,289.87199999999996,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
75,3,2,0.0,0,169.2,355.31999999999994,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
91,3,2,0.0,0,135.0,356.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
99,3,2,0.0,0,172.8,456.19200000000006,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
72,3,2,0.0,0,108.0,324.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
177,3,2,0.0,0,99.0,297.0,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
49,3,2,0.0,0,122.4,323.136,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
164,3,2,0.0,0,99.0,297.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
69,3,2,0.0,0,108.0,324.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
91,3,2,0.0,0,162.0,427.68,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
163,3,2,0.0,0,90.0,237.60000000000002,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,3,2,0.0,0,123.3,325.512,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
91,3,2,0.0,0,135.0,356.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
74,3,2,0.0,0,121.5,320.76,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
195,4,2,0.0,0,99.0,396.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
103,4,2,0.0,0,198.0,696.96,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao
158,4,2,0.0,0,117.0,411.84,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
67,4,2,0.0,0,126.0,443.52,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
103,4,2,0.0,0,198.0,696.96,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
82,4,2,0.0,0,171.0,601.92,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
31,5,2,0.0,0,85.0,374.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
194,5,2,0.0,0,117.0,514.8,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao
169,5,2,0.0,0,189.0,831.5999999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
153,5,2,0.0,0,130.5,574.2,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
169,5,2,0.0,0,117.0,514.8,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
49,5,2,0.0,0,123.3,542.52,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
39,7,2,0.0,0,147.86,910.8176000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
97,7,2,0.0,0,135.51,834.7416,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
65,8,2,0.0,0,196.2,1098.7199999999998,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
186,2,2,0.0,0,99.0,198.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,2,2,0.0,0,109.8,193.248,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
49,2,2,0.0,0,125.1,220.176,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,2,2,0.0,0,141.3,248.68800000000002,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
68,2,2,0.0,0,108.0,216.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,2,2,0.0,0,141.3,248.68800000000002,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,2,2,0.0,0,180.9,318.384,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,3,2,0.0,0,90.0,237.60000000000002,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,3,2,0.0,0,104.4,275.616,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,3,2,0.0,0,80.0,211.20000000000002,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
206,3,2,0.0,0,109.8,289.87199999999996,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
66,3,2,0.0,0,196.2,412.0199999999999,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
72,3,2,0.0,0,144.0,380.15999999999997,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
118,3,2,0.0,0,175.5,463.32,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
108,3,2,0.0,0,175.5,463.32,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,3,2,0.0,0,113.4,299.376,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
152,4,2,0.0,0,95.0,334.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
152,4,2,0.0,0,105.0,369.6,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,4,2,0.0,0,113.4,399.168,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
100,4,2,0.0,0,105.0,369.6,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
58,4,2,0.0,0,98.1,345.31199999999995,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,4,2,0.0,0,145.8,513.216,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
85,4,2,0.0,0,135.0,475.2,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
127,4,2,0.0,0,105.0,369.6,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
127,5,2,0.0,0,139.5,613.8000000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
82,3,2,0.0,0,126.0,332.64,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
74,5,2,0.0,0,171.0,752.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
164,7,2,0.0,0,166.5,1025.64,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
59,7,2,0.0,0,198.0,1219.68,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
18,1,2,0.0,0,102.6,90.288,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
18,1,2,0.0,0,102.6,90.288,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
11,1,2,0.0,0,102.6,90.288,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
18,1,2,0.0,0,102.6,90.288,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
135,2,2,0.0,0,90.0,158.4,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
133,2,2,0.0,0,166.5,293.04,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
24,2,2,0.0,0,115.0,230.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
184,2,2,0.0,0,90.0,158.4,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
218,2,2,0.0,0,117.0,205.92,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
24,2,2,0.0,0,115.0,230.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
54,3,2,0.0,0,171.0,451.43999999999994,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
150,3,2,0.0,0,117.0,308.88,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
103,3,2,0.0,0,98.1,206.00999999999996,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
129,3,2,0.0,0,108.0,324.0,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
139,3,2,0.0,0,117.0,308.88,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
83,4,2,0.0,0,108.0,432.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,4,2,0.0,0,75.0,264.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
69,4,2,0.0,0,145.0,510.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
99,4,2,0.0,0,108.0,432.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
170,4,2,0.0,0,117.0,411.84,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
182,4,2,0.0,0,99.0,396.0,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
55,4,2,0.0,0,162.0,570.24,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
35,4,2,0.0,0,98.1,345.31199999999995,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
52,4,2,0.0,0,162.0,570.24,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
73,4,2,0.0,0,117.0,411.84,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
199,5,2,0.0,0,123.84,544.8960000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
142,5,2,0.0,0,166.5,732.6,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
199,7,2,0.0,0,164.7,807.0299999999999,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao
227,7,2,0.0,0,130.5,803.88,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao
162,7,2,0.0,0,164.7,807.0299999999999,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao
47,2,2,0.0,0,171.0,300.96,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
74,2,2,0.0,0,171.0,300.96,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
47,2,2,0.0,0,126.0,221.76,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
74,2,2,0.0,0,126.0,221.76,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,3,2,0.0,0,142.2,375.408,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
131,3,2,0.0,0,99.0,297.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
109,3,2,0.0,0,97.02,256.1328,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
37,3,2,0.0,0,98.1,258.984,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
44,3,2,0.0,0,99.0,261.36,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
52,3,2,0.0,0,110.0,290.4,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
123,4,2,0.0,0,105.75,423.0,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
79,4,2,0.0,0,123.75,435.6,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
123,4,2,0.0,0,123.75,435.6,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
102,4,2,0.0,0,100.0,352.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
36,4,2,0.0,0,98.1,345.31199999999995,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
118,4,2,0.0,0,195.75,689.04,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
81,4,2,0.0,0,108.75,435.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
106,5,2,0.0,0,162.35,714.3399999999999,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
66,5,2,0.0,0,171.0,752.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
104,5,2,0.0,0,162.35,714.3399999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
88,6,2,0.0,0,121.5,641.52,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
95,6,2,0.0,0,121.5,641.52,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
49,1,2,0.0,0,90.0,79.2,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
217,1,2,0.0,0,99.0,99.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
53,2,2,0.0,0,121.5,213.84,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
148,2,2,0.0,0,89.1,178.2,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
17,2,2,0.0,0,98.1,172.65599999999998,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
146,3,2,0.0,0,102.0,306.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
189,3,2,0.0,0,90.09,237.8376,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
50,4,2,0.0,0,117.0,411.84,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
86,4,2,0.0,0,130.5,459.36,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
77,4,2,0.0,0,135.0,475.2,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,5,2,0.0,0,99.0,495.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
63,4,2,0.0,0,171.0,601.92,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
9,1,2,0.0,0,175.0,154.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
25,1,2,0.0,0,157.5,138.6,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
53,1,2,0.0,0,98.1,86.32799999999999,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
96,2,2,0.0,0,130.0,228.8,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
88,3,2,0.0,0,140.0,369.6,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
156,3,2,0.0,0,100.0,264.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
100,3,2,0.0,0,120.0,316.79999999999995,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,3,2,0.0,0,100.0,264.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
182,3,2,0.0,0,130.5,344.52,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
126,2,2,0.0,0,130.0,228.8,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
5,2,2,0.0,0,171.0,300.96,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
58,3,2,0.0,0,198.0,522.72,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
71,3,2,0.0,0,135.0,356.4,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
170,4,2,0.0,0,130.5,459.36,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
49,4,2,0.0,0,126.9,446.68800000000005,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
83,4,2,0.0,0,101.25,405.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
110,5,2,0.0,0,136.8,601.9200000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
110,5,2,0.0,0,158.95,699.38,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
110,5,2,0.0,0,100.8,504.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
110,5,2,0.0,0,190.8,839.5200000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
110,5,2,0.0,0,100.8,504.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
110,5,2,0.0,0,100.8,504.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
151,6,2,0.0,0,100.5,603.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
109,7,2,0.0,0,120.86,744.4976,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,8,2,0.0,0,109.8,772.992,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao
1,1,2,0.0,0,166.5,146.52,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
22,1,2,0.0,0,84.0,84.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
43,1,2,0.0,0,174.0,153.12,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
19,1,2,0.0,0,95.0,83.6,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
86,2,2,0.0,0,99.0,198.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
58,2,2,0.0,0,108.0,216.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
96,2,2,0.0,0,117.0,205.92,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
29,2,2,0.0,0,91.2,182.4,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,2,2,0.0,0,84.55,148.808,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
33,2,2,0.0,0,114.0,228.0,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
30,2,2,0.0,0,114.0,228.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
10,2,2,0.0,0,98.1,172.65599999999998,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,3,2,0.0,0,104.4,275.616,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
112,3,2,0.0,0,153.0,403.9200000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,3,2,0.0,0,109.8,289.87199999999996,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
25,3,2,0.0,0,115.0,345.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
27,3,2,0.0,0,115.0,345.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,3,2,0.0,0,126.0,332.64,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,3,2,0.0,0,99.0,297.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
170,3,2,0.0,0,130.5,344.52,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
109,3,2,0.0,0,117.0,308.88,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
49,3,2,0.0,0,104.4,275.616,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
20,3,2,0.0,0,115.0,345.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
25,3,2,0.0,0,115.0,345.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
99,3,2,0.0,0,99.0,297.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
24,3,2,0.0,0,115.0,345.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
111,4,2,0.0,0,120.0,422.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
179,4,2,0.0,0,130.5,459.36,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
165,4,2,0.0,0,151.5,533.28,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
49,4,2,0.0,0,120.0,422.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
151,5,2,0.0,0,100.8,504.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,5,2,0.0,0,99.0,495.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
108,5,2,0.0,0,118.8,522.72,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,5,2,0.0,0,103.05,453.41999999999996,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,5,2,0.0,0,103.05,453.41999999999996,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
16,5,2,0.0,0,126.65,557.2600000000001,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
49,5,2,0.0,0,149.4,657.36,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
112,1,2,0.0,0,117.0,102.96,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
2,1,2,0.0,0,144.0,126.72,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
78,1,2,0.0,0,108.0,108.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
46,1,2,0.0,0,117.0,102.96,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
46,1,2,0.0,0,117.0,102.96,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,1,2,0.0,0,126.0,110.88,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
112,1,2,0.0,0,126.0,110.88,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
29,2,2,0.0,0,98.1,172.65599999999998,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
19,2,2,0.0,0,98.1,172.65599999999998,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
107,2,2,0.0,0,117.0,205.92,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
28,2,2,0.0,0,115.0,230.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
21,2,2,0.0,0,175.0,308.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
206,2,2,0.0,0,130.5,229.68,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
110,2,2,0.0,0,99.0,198.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
49,2,2,0.0,0,99.0,198.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
170,2,2,0.0,0,169.5,237.29999999999998,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
159,3,2,0.0,0,130.5,344.52,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
23,3,2,0.0,0,98.1,258.984,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
130,3,2,0.0,0,24.87,52.227,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
94,3,2,0.0,0,99.0,297.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
26,3,2,0.0,0,115.0,345.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
49,3,2,0.0,0,109.8,289.87199999999996,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
49,3,2,0.0,0,144.0,302.4,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
108,3,2,0.0,0,117.0,308.88,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
209,3,2,0.0,0,130.5,344.52,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
186,3,2,0.0,0,130.5,344.52,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
186,3,2,0.0,0,130.5,344.52,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
153,3,2,0.0,0,117.0,308.88,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
222,3,2,0.0,0,135.33,357.2712,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,3,2,0.0,0,99.0,297.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
26,3,2,0.0,0,115.0,345.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
168,3,2,0.0,0,130.5,344.52,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,3,2,0.0,0,99.0,297.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,3,2,0.0,0,126.0,332.64,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
161,3,2,0.0,0,166.5,439.56000000000006,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
186,3,2,0.0,0,130.5,344.52,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
186,3,2,0.0,0,130.5,344.52,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
27,3,2,0.0,0,115.0,345.0,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
29,3,2,0.0,0,115.0,345.0,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
0,3,2,0.0,0,130.5,344.52,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
26,3,2,0.0,0,115.0,345.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
121,3,2,0.0,0,166.5,349.65,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
49,3,2,0.0,0,104.4,275.616,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
183,3,2,0.0,0,130.5,344.52,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
21,3,2,0.0,0,115.0,345.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
49,3,2,0.0,0,109.8,289.87199999999996,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
17,3,2,0.0,0,130.5,344.52,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
20,3,2,0.0,0,98.1,258.984,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
