lead_time,total_nights,adults,children,babies,adr,room_price_total,booking_changes,days_in_waiting_list,total_of_special_requests,previous_cancellations,previous_bookings_not_canceled,hotel,is_repeated_guest,Cụm,Tên Cụm,Cụm_Chi_Tiết,Tên_Cụm_Chi_Tiết
99,7,2,0.0,0,185.0,1139.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,7,2,0.0,0,103.7,638.792,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
13,7,2,0.0,0,111.0,543.8999999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
49,7,2,0.0,0,129.7,635.53,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
205,5,2,0.0,0,111.0,488.4,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
177,4,2,0.0,0,100.18,352.6336,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
49,5,2,0.0,0,153.5,537.25,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
49,6,2,0.0,0,94.62,499.5936,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
169,7,2,0.0,0,185.29,907.9209999999998,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
226,7,2,0.0,0,112.0,689.9200000000001,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
177,5,2,0.0,0,101.95,448.58,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
49,7,2,0.0,0,123.5,760.76,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,5,2,0.0,0,123.38,431.8299999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
81,5,2,0.0,0,98.1,343.3499999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
157,7,2,0.0,0,121.93,597.457,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
148,4,2,0.0,0,159.0,559.68,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
49,5,2,0.0,0,81.36,357.98400000000004,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
181,7,2,0.0,0,117.45,575.505,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
177,5,2,0.0,0,79.2,348.48,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
171,7,2,0.0,0,147.71,909.8936,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
159,3,2,0.0,0,99.6,262.944,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
177,7,2,0.0,0,175.57,1081.5112,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
131,7,2,0.0,0,160.71,989.9736,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
204,10,2,0.0,0,185.5,1298.5,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
52,10,2,0.0,0,179.0,1790.0,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
55,7,2,0.0,0,109.65,675.4440000000001,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,7,2,0.0,0,106.85,658.1959999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
166,7,2,0.0,0,98.1,686.6999999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
200,7,2,0.0,0,83.31,513.1895999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
49,7,2,0.0,0,149.71,922.2136,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
173,6,2,0.0,0,135.6,715.968,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
173,6,2,0.0,0,135.6,715.968,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
6,4,2,0.0,0,206.0,576.8,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
179,7,2,0.0,0,147.02,905.6432,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,6,2,0.0,0,121.5,641.52,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,10,2,0.0,0,129.26,1137.4879999999998,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,10,2,0.0,0,127.26,1119.888,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
55,7,2,0.0,0,165.1,808.99,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
226,7,2,0.0,0,149.14,918.7024,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
216,7,2,0.0,0,114.32,704.2112,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
159,8,2,0.0,0,127.5,897.6,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,7,2,0.0,0,108.24,666.7583999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
168,9,2,0.0,0,123.5,978.12,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
131,6,2,0.0,0,98.1,517.968,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
49,9,2,0.0,0,104.25,825.66,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
192,6,2,0.0,0,108.56,573.1968,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
121,7,2,0.0,0,123.5,760.76,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,7,2,0.0,0,106.24,654.4384,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
144,3,2,0.0,0,196.0,517.4399999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
10,4,2,0.0,0,177.0,623.04,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
49,7,2,0.0,0,131.59,810.5944,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,6,2,0.0,0,123.5,652.08,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,6,2,0.0,0,121.5,641.52,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,5,2,0.0,0,136.45,477.57499999999993,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
153,4,2,0.0,0,106.85,376.112,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
152,4,2,0.0,0,149.0,524.48,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
167,4,2,0.0,0,155.33,434.924,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
49,5,2,0.0,0,119.85,419.475,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
153,3,2,0.0,0,154.76,324.996,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
176,7,2,0.0,0,130.03,800.9848,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
149,4,2,0.0,0,116.5,410.08,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
193,4,2,0.0,0,104.85,369.072,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
163,4,2,0.0,0,106.35,374.352,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
153,4,2,0.0,0,116.5,410.08,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
205,4,2,0.0,0,106.35,374.352,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
192,6,2,0.0,0,203.18,853.356,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
212,4,2,0.0,0,118.0,415.36,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
152,4,2,0.0,0,118.0,415.36,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
212,4,2,0.0,0,123.5,434.72,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
151,4,2,0.0,0,118.0,415.36,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
176,7,2,0.0,0,93.54,576.2064,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
182,8,2,0.0,0,103.05,725.472,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
166,7,2,0.0,0,151.19,740.831,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
97,7,2,0.0,0,178.29,1098.2664,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,7,2,0.0,0,156.51,964.1016,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,4,2,0.0,0,154.5,432.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
49,7,2,0.0,0,104.85,645.876,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
183,4,2,0.0,0,139.78,492.0256,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
152,3,2,0.0,0,165.0,435.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
166,4,2,0.0,0,180.02,504.056,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
164,4,2,0.0,0,140.0,492.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
158,6,2,0.0,0,144.0,760.3199999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
98,3,2,0.0,0,199.0,525.36,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
5,3,2,0.0,0,165.0,435.6,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
98,4,2,0.0,0,193.0,679.36,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
148,5,2,0.0,0,92.4,406.56000000000006,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
19,4,2,0.0,0,194.0,682.88,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
4,4,2,0.0,0,164.0,577.28,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
160,4,2,0.0,0,165.0,580.8,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
148,5,2,0.0,0,92.4,406.56000000000006,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
217,7,2,0.0,0,104.85,645.876,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
161,7,2,0.0,0,132.85,650.9649999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
165,7,2,0.0,0,132.85,650.9649999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
99,9,2,0.0,0,98.1,776.9519999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
37,7,2,0.0,0,98.1,480.69,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
148,5,2,0.0,0,128.0,563.2,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
148,5,2,0.0,0,142.0,624.8,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
183,7,2,0.0,0,125.17,613.333,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
153,7,2,0.0,0,127.4,624.26,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
9,7,2,0.0,0,192.0,1182.72,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
229,6,2,0.0,0,98.1,517.968,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
132,5,2,0.0,0,128.0,563.2,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
132,5,2,0.0,0,154.5,679.8000000000001,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
149,7,2,0.0,0,104.85,645.876,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
149,7,2,0.0,0,106.85,658.1959999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
7,5,2,0.0,0,144.0,633.6,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
170,7,2,0.0,0,155.7,599.445,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
28,5,2,0.0,0,193.25,676.3749999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
142,5,2,0.0,0,154.0,677.6,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
165,7,2,0.0,0,126.9,781.7040000000001,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
132,5,2,0.0,0,152.9,672.76,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
164,6,2,0.0,0,185.0,976.8,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
128,7,2,0.0,0,98.1,480.69,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
49,7,2,0.0,0,98.1,604.2959999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
168,4,2,0.0,0,143.55,505.2960000000001,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
159,7,2,0.0,0,90.51,557.5416,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
130,7,2,0.0,0,151.5,742.35,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,6,2,0.0,0,131.06,691.9968,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,6,2,0.0,0,104.85,553.608,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
135,7,2,0.0,0,121.5,748.44,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
13,4,2,0.0,0,172.15,605.9680000000001,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
89,3,2,0.0,0,201.67,532.4087999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
152,3,2,0.0,0,188.67,498.0888,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
63,6,2,0.0,0,98.1,412.0199999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
140,6,2,0.0,0,197.83,830.886,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
132,6,2,0.0,0,164.4,868.0319999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
155,7,2,0.0,0,178.43,1099.1288000000002,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
195,7,2,0.0,0,98.1,604.2959999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
93,7,2,0.0,0,123.0,757.68,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
112,4,2,0.0,0,164.02,577.3504,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
104,4,2,0.0,0,121.5,427.68,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
91,5,2,0.0,0,135.0,594.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
150,8,2,0.0,0,98.1,784.8,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,7,2,0.0,0,206.86,1274.2576,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
152,3,2,0.0,0,200.67,529.7687999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
145,4,2,0.0,0,125.44,441.5488,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
145,7,2,0.0,0,147.6,909.216,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
195,5,2,0.0,0,98.1,431.63999999999993,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
206,7,2,0.0,0,180.0,881.9999999999999,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
151,7,2,0.0,0,163.4,800.66,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
136,7,2,0.0,0,181.43,1117.6088,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
0,3,2,0.0,0,186.67,492.8088,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
139,7,2,0.0,0,107.71,663.4935999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
129,7,2,0.0,0,98.1,480.69,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
120,7,2,0.0,0,202.0,1244.32,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
43,5,2,0.0,0,98.1,431.63999999999993,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
41,5,2,0.0,0,206.0,721.0,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
104,6,2,0.0,0,203.0,1071.84,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
103,4,2,0.0,0,188.4,663.168,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,6,2,0.0,0,106.85,564.1679999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
224,6,2,0.0,0,135.9,570.78,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
33,6,2,0.0,0,98.1,517.968,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
110,7,2,0.0,0,200.0,1232.0,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
127,7,2,0.0,0,160.69,787.381,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
110,7,2,0.0,0,153.2,750.6799999999998,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
212,9,2,0.0,0,160.4,1010.52,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
110,7,2,0.0,0,133.85,655.865,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
160,7,2,0.0,0,174.86,856.814,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
114,7,2,0.0,0,98.1,604.2959999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
0,3,2,0.0,0,168.0,443.52,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
0,3,2,0.0,0,205.33,542.0712000000001,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
151,7,2,0.0,0,188.86,925.414,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
118,6,2,0.0,0,123.5,652.08,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
3,7,2,0.0,0,132.8,650.72,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
3,5,2,0.0,0,98.1,431.63999999999993,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
57,6,2,0.0,0,182.0,960.96,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
49,6,2,0.0,0,98.1,517.968,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
184,6,2,0.0,0,116.6,615.6479999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
62,7,2,0.0,0,98.1,480.69,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
33,7,2,0.0,0,98.1,604.2959999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
152,7,2,0.0,0,98.1,480.69,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
152,7,2,0.0,0,194.86,954.814,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
27,4,2,0.0,0,164.25,578.16,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
82,6,2,0.0,0,98.1,412.0199999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
126,7,2,0.0,0,184.86,1138.7376000000002,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
96,7,2,0.0,0,98.1,604.2959999999999,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
12,7,2,0.0,0,172.14,1060.3824,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
11,7,2,0.0,0,136.71,842.1336000000001,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
156,7,2,0.0,0,104.85,645.876,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
159,10,2,0.0,0,106.85,940.28,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
153,10,2,0.0,0,104.85,922.68,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
39,4,2,0.0,0,204.16,718.6432,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
5,6,2,0.0,0,98.1,517.968,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
25,6,2,0.0,0,166.25,877.8000000000001,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
185,8,2,0.0,0,135.36,952.9344,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
90,7,2,0.0,0,98.1,604.2959999999999,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
90,7,2,0.0,0,98.1,604.2959999999999,0,0,0,0,0,Resort Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
49,7,2,0.0,0,166.24,1024.0384,0,0,1,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
202,8,2,0.0,0,190.0,1337.6,0,0,2,0,0,Resort Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
